"str_p2d_bin_lc","str_p2d_bin_lc_ci","str_d2p_bin_lc","str_d2p_bin_lc_ci","hit_p2d_bin_lc","hit_p2d_bin_lc_ci","hit_d2p_bin_lc","hit_d2p_bin_lc_ci"
-0.110861025990633,0.842690493755454,0.0937438441118821,0.839996744795384,-0.709430223968155,0.851831887528314,-0.21729565597031,1.13316640777437
-0.157314431159482,0.732698335039316,0.975023227227644,0.994223420598125,-0.686040565920596,0.887443728612383,-0.648333661012946,1.00342746634483
0.343741749202114,0.695795068686006,-0.39535120985961,0.91668638774815,-1.084172981688,0.711641432316833,0.563148815814496,1.14152075002468
-0.375247897798092,0.819715623134473,-0.586861038297267,0.522323389577013,0.313267080759444,0.443690140289729,0.081519854202312,0.802834585010194
0.650781584368518,0.91529693751731,-0.183381512124961,0.690107604529824,-0.143708876123892,0.743910200650615,0.207251579301291,1.04235538728684
0.19224207618561,0.710027635461779,-1.87509209967546,0.92835307585036,-0.21948878685145,0.907728718972883,0.37460469549645,0.981960611460557
-0.19831352495057,0.602401319062543,-1.12640179953502,0.777140204652798,-0.0886286205472234,0.593586232029118,-0.0324492619388897,0.936627843867839
-0.501680475151268,0.668496938402005,-0.260317197899125,0.610132725684949,0.659617273403145,0.957560520436343,0.609159096383142,0.689850745233402
-0.178534108421999,0.698160069282691,-0.508268947012619,0.735716180828714,0.941310301535194,0.900121605274075,-0.940617534070722,0.948893874694133
0.0256929668645757,0.811873368580683,0.366892383076533,0.644890477425224,0.281241927090852,0.785677049941503,-0.432495687908003,0.665633887237499
0.0197406537368406,0.813819221064122,-0.922284436306605,0.549488215890636,-0.29424024596932,0.67421376878806,0.237399593318095,0.726118424271908
-0.331326517961904,0.482050279234203,0.317352104038351,0.518325609357419,0.405744621534009,0.46013826369747,-0.890308757643777,0.592487830509004
0.613050866451356,0.381491453978948,0.687384423535583,0.439431801152033,0.0516684263227443,0.337734301941649,-1.04646538836047,0.393639944076594
0.586545061274999,0.371392496760031,-0.143892674592363,0.481024087943456,0.36385015148317,0.367106621274069,0.1533185478763,0.414047446609835
0.171418004697307,0.405138330946237,-0.107910074461719,0.473225588241715,-0.179719637011183,0.436315317223087,-0.718894250328967,0.30246917881536
0.0962196839107548,0.378273833183105,0.209622972321219,0.4073492713685,-0.452550896650949,0.42093224672572,0.279051672877247,0.369589044232131
-0.786493117090144,0.362193419655638,-0.0782721411493461,0.270074466149296,-0.357823279035386,0.402061014761031,0.673212756437203,0.366323025254762
-0.086337227902738,0.373916551388659,-0.214350857590621,0.451915407316032,1.10112863217867,0.477053721909845,0.140169888628673,0.328982263471334
-0.230847050649618,0.336007543351905,0.536326548004624,0.41689643695186,-0.0702730336642866,0.488936576350569,0.87180379008063,0.440858086233111
-0.036701944329946,0.393996723623563,-0.451330661076753,0.257200787801245,-0.567784739187472,0.532390752993056,0.306025746897439,0.471931312464939
0.195224129657347,0.729962494649302,0.771153103913628,0.718427343130733,0.363481331168037,0.555140210178128,1.1987842167792,0.599997383408604
0.748224534251968,0.60873509624319,3.7810484641417,0.903819384439266,1.51819823351052,0.600923957447258,1.68088102994912,0.688709976311746
2.29323184108431,0.643134280274784,2.2117394559086,0.657524556242771,1.45893953285604,0.518418624516464,1.8600710695546,0.558350227316322
2.26132395277896,0.802635726639958,1.71105062337438,0.718330493432352,1.77487022454666,0.716278710112066,2.41874651677978,0.611042870958172
2.13697634578905,0.819725398270711,4.27233417750392,0.811312777264332,2.18718434193881,0.695242792804479,3.01439680074192,0.65167106673571
2.88492060867491,0.93171388856427,4.4304500342851,0.769324167139368,2.45030802804786,0.67706216438689,3.3464867803545,0.629982984607884
3.77370792837321,0.818237476431326,6.0364315392363,0.75311402186133,3.01544602276161,0.48225409954978,3.12406533442219,0.792301943184514
3.71982897747369,0.912508118483565,3.73049577367495,1.07486916104637,2.89001933783492,0.634915494911147,3.58397870342973,1.00441248547977
5.14696562935106,1.01671700988422,5.0597930625912,1.30332941517814,3.11672266137577,0.571580692477401,3.93597365904829,0.934445719208489
5.48999222508987,1.13188454371962,5.16329440777691,0.606127023384531,3.75598768557083,0.603374311410959,3.73964129452862,0.893804620942794
5.78956203202836,1.08493580484457,4.70779637264874,1.21427034784403,4.37025414901931,0.744645570628703,3.7954354584116,1.08018495117179
5.99047716473738,1.08235292733152,4.19659762609077,1.01397288401132,4.32224220635803,0.734313578131909,4.08839483056386,1.05285227742412
6.42025619395136,1.11058923606158,6.1591077534401,0.867578074027671,4.75487064088651,0.801652652479584,3.82378872397288,1.04899150074786
6.70802260891151,1.05347620468715,6.15073666019513,1.34421747096577,6.09392985829053,0.775622263403295,4.22186487381532,1.05630694825287
7.64048446079342,1.06002570046935,4.07031834654679,1.44600917801863,5.10828977832208,0.647149591579719,4.51674815853045,0.967173484134558
7.69736777456395,1.37613850772083,5.72045958772895,0.972437221449604,4.95987848742464,0.55183616908241,4.39666356744424,1.01654868146217
9.10657041188229,1.514996365617,5.8901439165629,0.962067154123035,5.43870168517302,1.0268593538825,4.57034788996492,1.18069206033657
7.36291082171786,1.02347094189566,8.02607534533184,1.10333908776393,5.7693426678365,0.799085295846582,4.75516485062219,1.14590134558005
8.49548182577935,0.922643952932281,7.23629471827559,1.07713101690362,6.12382746576538,0.814194763743605,4.59632998786503,1.18048065029123
8.74084478996371,1.23472537882995,5.64059859448607,1.3156305807286,6.22171940909135,0.583611986129753,5.293878190061,1.05272809537176
9.07539488092098,1.22218989135156,7.32499392056135,1.3739821790218,6.69917141965363,0.695946809042409,5.17300762163575,1.31287345881901
9.14874065814558,1.36706952555978,6.54655854116454,1.15300650100702,7.26045292223813,0.615232529781398,4.63042778691744,1.17181473428966
9.68722776319345,1.22115698506,6.72365887549709,1.25903147764464,6.56829974958626,0.719935329187645,4.93390659443898,1.22415097472818
10.0023900198545,1.164631766535,6.88622143915543,1.34803919894653,7.23516638804178,0.7883184561943,5.42351778745167,1.27340158057587
9.92622588360361,1.1432544830326,8.29907285678676,1.04622729237249,7.52689912024875,0.830288846179605,5.94522136218959,1.23905483420361
10.7113496916735,1.38815797442659,6.5440395058687,1.01312329628549,7.86501939539507,0.722949166316501,5.88133598444559,1.35108706315663
10.6992239825704,1.48377716016801,7.90882751706233,1.21823758092011,9.04328739473039,0.857587907251666,6.06140211512925,1.250219603767
11.0515949016727,1.3556126472736,8.29591303929865,1.15014182701339,8.34110633967629,0.987908088726209,6.13463109765528,1.33234748806284
10.0739238903849,1.36290526145353,7.97580783885151,1.51628435239184,8.89176077470031,0.868892820125916,6.02902119152489,1.36516342495376
10.4409829436759,1.3865342147831,7.41574802010137,1.14047174983924,9.08405161283201,0.886388119953491,6.09415416450893,1.2640674539563
11.0495608309831,1.36657866355721,7.79212095533905,1.1638065695405,8.61135564687349,1.21290390216437,5.76251681547805,1.38177241920308
10.662630196855,1.2757970541162,9.04240394579527,0.757776568587863,8.86134700664454,1.13249653085248,6.39325942539023,1.29721430440908
11.7376539692202,1.50273661735351,9.39716361165183,1.20039197720812,9.11834728370799,0.983651286970888,6.10061265346622,1.28280605212702
10.9829730109405,1.80120248556533,8.19478769631776,1.08344583682062,9.57620629640325,0.854498979418345,5.97166799270702,1.23350485417806
11.0805522706219,1.61482177685493,8.90517570534665,1.07004984672884,8.69560263560984,1.11982957445316,6.82211870197276,1.23404184459686
11.3891014888792,1.55227845837509,9.16812631130716,1.21432793759871,8.89284633737076,0.928797859147605,6.13500433311944,1.18002541506741
11.8040664981175,1.6182318421794,9.12457186722104,1.32769719921901,8.42471366617423,0.931645578769576,6.95603911368135,1.39923146606024
12.1145196695902,1.61920856078883,8.85628378147828,1.14069216635957,9.61373341189159,0.949957930579936,6.88550260577512,1.4371795973758
12.3294619565163,1.56685396736763,9.30366391292659,1.16510278578599,10.293296918968,1.02785141404938,7.24845434717467,1.40124558530508
11.2176553924729,1.34895037993166,9.80525831030221,1.27717535958871,9.78444592241978,1.07896100844018,7.72967506969972,1.32419074290226
12.0064662905654,1.32498757832619,9.76535766603445,1.43442124468731,9.71880144947852,1.38085755248003,6.99619563224808,1.58069235007636
11.9760836340147,1.53374284598227,9.82972465907937,1.33967456951511,8.9283856316028,1.21308791432183,6.97739568937467,1.25851869209483
12.3336077121552,1.49769767249918,11.0826990348734,1.07804843632741,9.98031920080337,1.04264515246111,6.66164436657854,1.50057443184808
11.2765804577373,1.83201331243194,10.1360855624385,1.2108597764009,8.92492073774938,1.04098867000829,7.12894183039256,1.47018983160596
11.9775813450937,1.38349303358816,10.3467594094521,1.17938647668489,9.22515644344654,1.21582619880425,7.09292388594012,1.52571200661799
11.7688826723085,1.66312221749604,10.5224577696529,1.22987888727105,9.2028529920521,1.1109249658524,7.52724489550622,1.62187640792656
12.0899367972241,1.67148803560708,10.1670376575054,1.43297146028378,8.14799397015231,1.36312164914446,7.44322272042792,1.48292646693162
11.7392810512914,1.52045589058947,9.90957450428928,1.14057778178184,9.28957194531952,1.06860026542346,7.43897805993622,1.59371706995642
14.0380117307855,1.72618931795248,9.98519412694687,1.42919557200589,8.92818516754578,1.13634615734,6.69506765541152,1.59625272916854
12.4689097562567,1.43904971908606,10.3073072447511,1.28397902326038,9.52526754154122,1.16827260347195,7.16569169156769,1.65920911718625
12.4692814874281,1.57933070764182,10.3706060924267,1.36469451618985,10.6560132087188,1.22004232739347,7.56113008591078,1.70184156495527
13.0598441436399,1.70364702931763,11.5835194906162,1.36721442717804,10.1693568939007,1.40830590631918,7.930274358804,1.66059642654813
13.4229250955617,1.67808685352544,10.1754595638587,1.37080256046447,9.96032889174239,1.21621499865933,7.70695099543947,1.59123773938757
13.0522196742951,1.61366817682824,10.1088281879685,1.24199295727453,9.23955971015413,1.33122707161161,6.95696924123636,1.71038036559955
12.4899934500781,1.50488727295912,10.2892122234445,1.52472444158257,8.79670198611987,1.51388648266769,7.149528207843,1.56825739363699
12.8064414971428,1.65647510332573,12.4983874657023,1.49825543995886,8.87896073910127,1.22281210542862,8.25965991338016,1.80744104163265
12.9999003292617,1.64623646503414,11.5061469818212,1.74029291259974,9.44644098953355,1.49892372222292,8.07805658312795,1.69153150856577
12.44790617348,1.36938980934435,11.6494169412502,1.73523644710255,9.66560961465198,1.40751887851258,7.6837193468529,1.69361109490229
12.6053757484207,1.20493365952389,10.7826174657915,1.7220902731979,9.31498614241043,1.34021834108787,7.9045167269071,1.6613827997934
12.5027936459479,1.38825355121107,11.2635913836051,1.75074396227741,10.2065868293759,1.30695725655192,9.10049411925386,1.75741704899263
11.272472119061,1.45244082677353,11.944645856357,1.69549852015022,10.1389339516455,1.55293207015895,8.69505935733779,1.90884914851248
12.4673717528059,1.79278753849991,11.0276987107115,1.55811430090257,10.9977556835755,1.51379219386562,7.56721339724656,1.67441999736847
12.5838541964492,1.73197810794707,10.7290906505316,1.59376541827556,9.70130007141086,1.58032839237744,8.48990519658689,1.97905103592569
12.3487120093847,1.48156395579391,9.83817377896565,1.82080459756252,11.8846656030977,1.55562459679747,6.77623338566686,1.81422309981556
11.9755707203604,1.63107265535957,10.8146460496253,3.12299358917837,10.4633939723762,1.47626532916271,8.15803081817762,1.71068060738814
11.6817600490628,1.80315356031406,12.0805038573018,3.07335436322244,10.4112834203389,1.88699810992713,7.40979338635862,2.03642993697128
11.3822514602431,2.14231332648972,10.9910448778065,2.41301781892259,11.8961299883102,1.67229195264115,8.12493485968285,1.5486814822862
13.0683226163334,1.62739366951615,11.0949301084471,1.41782742006153,10.7923778191827,1.85820141406439,8.88282971285939,1.94881372613548
12.79523486182,1.68200284803088,10.5581389811103,1.61455309303785,11.0824158129954,1.75290461126143,9.17636010288686,2.06562470699875
12.3111050731857,1.74370213984924,10.1239772862764,1.81780181351096,10.5214063536769,1.66106132348785,7.9317599701866,1.98541041063644
12.0270048239734,1.50802964814573,9.737736854888,1.81188819851998,10.0437763989613,1.72943775432967,8.42107022133158,2.04900047850923
12.2336886231421,1.65800652283347,11.4008314874279,1.8408988851966,10.7138546063739,1.86119405198896,8.87394172701224,1.91290496593678
12.6319589148215,1.64446205396303,10.0410204690916,1.7903853581361,10.8130311493297,1.79235713030127,9.10902035881032,1.49731474704601
12.5552201303112,1.69170222754164,10.8997058614983,1.88271006060198,10.65671205674,1.54993605027051,7.59723930387861,1.69536761737657
12.5276806458888,1.89768192493045,9.68730948004013,2.02910656207307,9.78529127054067,1.7983541109379,9.16444436436389,1.47792740808141
12.2963215653463,1.7144339932795,10.3827996459183,1.80457324623448,10.9104083199355,1.70126748784672,8.3216670110466,1.69220041701203
12.8981654646876,1.8034932933976,10.3249741560858,1.89836741068817,10.3283219187533,1.57363654026591,7.19527675217351,1.65066833450337
12.479615717456,1.84993474407175,10.8498851507021,1.70552291733061,10.0785639604933,1.7748728842799,8.77993336984403,1.59196244230888
12.3921679267942,1.79249507698073,10.3669907356811,1.76062560926046,11.0488138026107,1.80670993837144,7.52647762680317,1.64645749476691
12.5441497505227,1.49977760063622,10.0574112325286,1.88642998778613,10.6718393280966,1.75360491981563,8.00254819431766,1.38129013497611
12.3263914794933,1.66240252504383,11.6492233742969,1.79105022993846,10.5028270239835,1.45531745204773,8.35041179850092,1.60826534422485
12.852755969671,1.62474892789969,13.0503534754264,1.60920066622448,10.5311983332799,1.3438796632718,9.26023148461648,1.48662358153027
12.8838939163671,1.67125113466623,12.5323591124061,1.84595380965242,11.2573233621308,1.4895934239337,9.22413519523099,1.53452338534245
12.6061113726438,1.56596702054779,11.2243287062869,1.35795354317489,10.5200124461248,1.64707688730875,9.61898460760977,1.43392428974498
11.570781293499,1.74107760515735,11.4037440605583,2.94854049645026,10.8791211314797,1.61973494290043,9.5914198548306,1.82453785157543
11.8073587184343,1.76771314357491,11.2886241483054,2.96022678917015,9.98000865127629,1.8386000787161,9.17567267966222,1.78040688287971
12.472604219245,1.77629906272322,12.0456229478798,1.95123276719167,9.26725351849021,1.90214858235122,8.65486667673061,1.70382513372968
12.0303091983804,1.60093857690929,13.3775678758452,3.49127566187809,10.0790305258773,1.92161004394762,9.06262208955562,1.8788990181628
11.9955922161337,1.73128472634819,13.3627055795285,3.24197332356384,10.7651162171638,1.90163579659354,8.5403667601516,1.71750684271582
11.8133744081253,1.49156720320171,12.6334570755234,3.07963383900193,11.5698405513442,1.80375345346952,8.1385600312617,1.88032456908724
11.315206904847,1.34685618694449,12.6000155390949,1.8478205115354,10.686352924329,1.75413554371255,9.01037256828659,1.7679702603776
11.5928465171553,1.65875296842192,10.8244731850938,1.56772455555218,9.99066422389844,1.87071817822539,9.10012117359782,1.89238741440476
11.9441690835468,1.60495612889637,11.3573158781986,1.91226086300967,10.0724990679055,1.81075442266048,9.17215690448017,1.79546537008509
11.4953243612395,1.53911323235852,13.109061385541,1.80610222298511,9.68715862147546,1.78560650034228,8.60953056641505,2.02948992288107
11.5246442767217,1.7140651334348,11.6849196717897,1.76558604907773,9.57253430426952,1.8714156303685,8.34470011984406,2.01552103529994
12.7702079574614,1.60621790070876,14.2230759187387,1.52741940094533,9.96053693610242,1.9867440010576,8.23799011006779,1.9953518095644
12.6479831799721,1.67499561643831,12.7944566946664,1.73838448278817,10.7716299498911,2.10629472705442,8.13998781736011,1.99674008818615
12.2096931504775,1.60913235037863,14.5230456644535,1.76865401798462,11.4546422558415,2.17466273265262,9.07589191199467,2.00156815144485
10.9301083680792,1.67896609055695,13.2549377771851,1.69791470059479,10.8906067805699,2.16754033519553,8.8180003410094,2.12614984199155
11.9531614046161,1.61637182553711,13.0623071441187,2.00558931672512,9.13085608626743,2.28470699552985,10.1022206214207,2.11767877235906
11.9657321210245,1.62769198927192,12.9259275170386,1.77198318883161,9.97319361063196,1.98862116923569,9.71536848704029,2.2011757593466
11.6484048618664,1.22226114996747,11.3343414249234,1.88899671634095,11.2798436333736,2.42346754420777,8.74997240822452,2.23577839334502
11.2089758535762,1.38973860813232,10.2693380349802,1.68362986867595,11.3041546507662,2.31048767125985,7.86231995791309,2.26119122290624
11.6642256249399,1.66259714317436,13.1993548696315,1.75008792290973,9.90495921862203,2.18856111044743,8.3390522752825,2.06791014111851
11.3461895214503,1.73356539482253,10.7460409046099,1.85684002867918,11.6295362782566,2.28417408751768,9.02276240079915,2.12458920761941
11.361559558891,1.79444555653662,12.9586235167199,2.07797989763108,10.902710082047,2.58981764281217,8.4005301223566,1.87647156197481
10.7113732921586,1.74824958237426,11.3849264442028,2.00751791370776,10.9721403346337,2.40009750415534,9.05456724324734,2.06772189947498
12.8465484974269,1.58449740117037,13.3016605329962,1.98696055399842,11.0355748934738,2.42025208831538,9.56002111762968,2.03004035246605
11.9403702249052,1.62375527659397,12.7097096578259,2.01301100512361,10.3232286581219,2.79715734774377,9.003029320456,2.06208562636963
11.3325030853637,1.9766388168863,12.4899965625632,2.10010551007108,10.009240451833,2.31343055808072,9.6882665561726,1.90667727268858
11.427021350031,1.60671829146681,12.2364811184897,1.97622748870258,10.8651919762661,2.24898177931152,8.73422886945227,1.97422641154422
11.6569968222576,1.58838946703072,11.2180169933631,1.88823076983061,9.48913693620274,2.21494446842542,8.89846866568013,2.14686803132769
11.2982786909758,1.54883351959309,12.3836045211683,1.85221885903677,10.7924886204942,2.49356540407442,8.82973200592179,2.0211547239786
10.7959659144223,1.68227165685022,13.7157936715055,1.82554562248936,8.47235436147261,2.21610409403369,8.29576672116258,1.88122732573295
10.909384072135,1.80590122161317,13.4218585376703,2.12202576854397,9.10414602842055,2.27673897919768,8.96579185955898,1.9653603438242
10.8095003515439,1.8309256344916,14.6897682022585,2.29051381297888,9.19838937786384,2.12757472911585,8.93815156774246,2.0539844584079
11.9901150152133,1.6675282157664,12.134012166137,2.1145771053298,9.86424598142449,2.28888130435801,8.37873820186312,1.79609676629531
10.8965757967319,1.94677691531469,13.460756066514,2.20449835441218,9.77227491377823,2.35983321189789,9.19520247977893,1.88882995117188
10.60689978781,1.71581953526021,11.6869219509032,1.93004724403408,9.00060193589838,2.52735311698356,8.52936465664585,2.32766518064558
10.3857360924038,1.69581959893652,12.6505665555874,1.58382467347189,9.75165573669122,2.59125827242008,9.31644725920307,2.16857953029812
10.0019948261601,1.87195067812222,14.9483715595648,1.83455739343041,9.31955207239896,2.55145667735594,8.60554844846321,2.39011074196478
10.4729619360485,1.7532534621454,12.3801031536006,1.94419561467693,10.6289337416151,2.47818147118571,9.19517628209118,1.90983225643293
9.95879343456273,1.70878515770018,11.0148707311366,2.04718828880947,10.1058791286025,2.6622868084134,9.48998769549629,2.12426965400447
10.6943213553489,1.8166920229137,10.8961116035424,2.08497579554469,9.31871526673481,2.26469198234303,8.96645302790386,2.20805552592636
10.4387001527851,1.55475719060676,11.5439162594787,2.00126097867109,10.6400174518011,2.22283017570263,9.13631857683648,2.19701444369832
10.7136413038425,1.58699732224256,13.326440401263,2.00550151894418,10.1229916028788,2.14793841620821,9.68949806659596,2.03210168356274
10.1904685704683,1.67542900897467,12.4937556191951,2.02756610329509,10.2453001699241,2.44564225719338,8.6121454378674,2.01353447406956
10.4721003129573,1.39508678477322,11.7417181341546,1.90677632492973,10.6304593461612,2.62258974269479,8.74420543267718,2.09934787396666
10.5610612195913,1.7728518149245,12.528240091505,1.94586255405606,9.89751340790874,2.68410725453335,8.09108992653268,2.01767117452403
10.4762295005194,1.54541304216952,9.76182559287603,1.94713881146118,10.0997189137222,2.35645175597935,8.94030864199429,2.22877397314697
9.55182292573052,1.74128772364969,11.1752287166827,1.89318311099741,9.59068302213529,2.33927201256998,9.72798610794692,2.22662548413967
10.0065315250595,1.47174472012769,9.65134204730513,2.34293948151724,11.1705074540748,2.49224900671422,8.64270621473449,2.19292956785866
9.60667474056562,1.62401778876746,13.008694663804,2.05657425488976,10.4402401647518,2.53240790268215,9.08763518202236,2.2939652611976
10.5735447779887,1.7157559963173,11.4120145661005,2.04567062982202,10.0223710736507,2.73004645203837,8.25028133179359,2.16190774138317
10.268387135393,1.60443205737263,10.7669128301443,1.98215173371878,10.0759213468206,2.43492334533977,8.27456591019241,1.92648724565295
11.5748503630959,1.72060669362005,10.2789503198018,2.11767746588685,10.0778977129194,2.27949588944208,8.03842973972522,2.12809081126605
11.1951048210343,1.59534265794361,8.82955331112542,1.93399239291911,9.77247380088695,2.49633839773991,8.6080578363052,2.2161507837301
9.95908441451076,1.92479771934484,11.0399644477016,1.87776179906415,9.4717687131388,2.48487364601801,8.57777602121305,1.92689901219105
9.28506613451559,1.53718483635401,11.673617427389,1.91212086973118,9.91856498501363,2.33214502365439,8.25791200893954,2.20864218055726
9.94547985935262,1.68842225851359,12.5439091826327,2.00603368100553,8.99159418181181,2.03783429504835,8.3260724948629,2.19472774497411
10.2411691218112,1.48523385220995,10.5016165708725,1.83007700683689,9.44641897775206,2.23121362421284,8.29329117469475,2.07411027010873
10.8691153754389,1.79433101291415,11.7765695577695,2.14630574726411,9.58040940810707,2.12724450036058,9.15218196568275,2.24538432278789
10.3356461378697,1.68166138615502,13.2330853476018,2.12546633235259,9.36327083098962,2.4517998759561,9.85421005709401,2.02796616243247
10.5216838668229,1.93357133777048,11.9041366541703,1.82363199607605,9.52164292403652,2.16513909605913,8.77905671618725,2.13737649360447
9.577470375852,1.67222342908291,11.759264714232,1.89259592210944,10.592221090683,2.42713391650331,8.98857720442401,1.99535474507911
10.0299990154349,1.44018660013502,11.652625556123,2.03076899115653,10.352639905522,2.4793462007355,9.36825433543192,2.19645182825516
10.7143874502715,1.76471533328918,11.9394052052987,1.81778033447611,10.450518197304,2.46572601665571,9.13109262596455,1.98960503173174
9.18359147336588,1.71702754751414,13.0792394915628,1.85776968002425,10.5615429070014,2.54654350472392,9.23342634794175,2.10746592117856
9.44777672872823,1.58543848034921,10.5830991451575,2.29780628428007,11.2185696420663,2.48114483894283,8.94291682628659,2.2887667641803
9.85827536099171,1.72827710877875,12.3887847756266,2.21653926034538,10.388659799873,2.69678742387282,9.20649097736784,2.18785939449266
10.318373103823,1.76992452237978,10.7742816362805,2.26720896508823,9.5033927695895,2.13026235107828,8.9029802741127,1.89605254477124
10.2526702627197,1.75374536512928,13.4506796005435,1.97218654512087,10.6909408851447,2.5183817523322,9.74426669009253,2.16144635604679
9.60973428695038,1.44171273073038,12.8062125559326,2.13459595103324,10.0516148106268,2.54089110026966,8.90548028988995,1.87338004974938
10.2869851374304,1.90821821057394,13.1311923254498,1.99739313626899,10.9268491301451,2.68842807133539,9.14008183596088,2.20107700525126
10.678335880105,1.55745757888121,13.5050007419389,1.99988476578108,11.13335698764,2.475630637072,9.02578732667062,1.7956619677769
10.025117492685,1.60431844688421,12.1124930426273,2.24007015820595,10.2085575234626,2.4947718727546,8.99900206370759,2.14975580998415
10.8790262839532,1.82479560605871,11.9393941209117,1.80883378689113,10.6025205880875,2.72867089970229,9.39164151425994,2.23619347233127
11.3179210117076,1.79346826015049,12.6419280738049,1.8455974164226,10.8627803227309,2.58962612919162,9.2006653503906,2.10128417531321
11.164047166483,1.87125017868227,12.928708733872,2.23606604534592,10.538811152263,2.53039938971501,9.5654629613889,2.13207317482715
9.73143423769629,1.62145168890031,10.9085745525823,1.88644691409243,11.1641004355927,2.11858606975431,9.03494763968513,2.09774065495554
9.92988711424253,1.70130840613454,9.25994480100064,2.01563132005581,9.82437732855997,2.00858967043823,8.51293270969496,1.97808664557592
8.99977997229244,1.74238696442953,7.33950122442566,1.89077258869229,6.93637674635535,1.36395824633232,7.93997409601523,1.7998678753041
7.93239300383717,1.5689050345837,7.74828585578866,1.70600426973018,6.75869883806361,1.24351384331629,7.56948933866525,1.77477831401434
6.6935051062786,1.19442815336184,7.09027473409012,1.70767091480701,5.39655394701139,1.23630685772888,6.39899440486368,1.45246136320891
7.09916421168395,1.40526159847392,5.32586509638279,1.45696995508448,5.09381691904704,1.23589385947429,6.53587829696717,2.04689269717073
5.73726662302862,1.758703040825,6.60504218288023,1.66269872613982,4.23534245639974,1.25770887235826,5.18743011246692,1.65007404325052
6.34437441017891,1.28321351905782,6.0561992868152,1.63067225390718,5.03086260344996,1.01940927240659,4.44519332839684,1.81370522888178
5.74916170772534,1.40206544298735,5.21427640111419,1.44704207704464,4.66463814188325,1.15441702183749,4.84485429755293,1.4629996701824
5.53341572990406,1.34074407009995,4.72909645994934,1.65344657839468,2.99863263998344,1.30900600139787,4.31284412290481,1.37096762183991
3.61016912843246,1.50066479245186,4.55964680935262,1.48120240244533,4.19703699623397,0.83400621873705,4.16899958892199,1.41993917577625
6.7681183502358,1.24843452872635,7.35199467057797,1.17312957498291,6.31982838306879,1.12838400857686,5.86244177028793,1.72736201512332
6.79768183767885,0.979579350805173,8.45644564912384,0.881717591684221,6.49829810254667,1.11482045579978,7.05110839710401,1.22906314670433
6.289436566643,1.09910721086998,8.03973421741417,1.10166212304393,6.41036758103005,1.2332439956608,5.3398313222188,1.02201071110037
3.96666748038161,0.690511256280803,4.63149172082328,1.1107568930612,4.13777480052145,1.09528058099991,4.12960732689451,0.767490664181411
3.28612441152892,0.537538787640531,4.99616869402781,0.894511034762607,3.63707172646355,0.952922403093704,3.30695486544898,0.75028987751314
3.12044230920276,0.585768170625436,4.26054576502277,0.647494899730552,2.99954403997975,1.08144671421324,2.98467767968395,0.81331958314035
2.93793759925116,0.649880632447258,3.41538022460533,0.785371838635783,3.12732822331093,1.02866067081549,2.74001279607327,0.723552189113381
3.01362171545858,0.580279692972148,3.94550684623728,0.867191199453369,2.36124685303247,0.896171387240677,3.32091000702259,0.746161489911424
3.24601496317331,0.580058369697737,3.2616459133453,0.558216941709762,2.24680232968773,0.929957243663073,2.05117211286116,0.909844875452665
2.17991350478295,0.498451497288323,3.09143892692927,0.672387837594507,1.8327789440315,0.656096626883912,2.19101363826872,0.570556840546787
