"miss_knock_bin_lc","miss_knock_bin_lc_ci","miss_ding_bin_lc","miss_ding_bin_lc_ci","hit_knock_bin_lc","hit_knock_bin_lc_ci","hit_ding_bin_lc","hit_ding_bin_lc_ci"
0.167090683426774,0.532175449891154,0.340633551665504,0.868441655363215,0.589620405714855,0.906115169012109,-1.02162065564842,0.55516320867858
-0.0593776718261795,0.613421566988249,0.446989516253643,0.537495774973142,-0.0548945139105429,0.762830480403568,0.582790058877157,0.516444227531803
-0.113466914858519,0.505530734121216,-0.443846092990224,0.539609418445855,-0.346403838298303,0.584634439535041,0.0545152381136206,0.61949449268515
-0.204165869796101,0.376403483805878,0.0896874142090515,0.523672380270974,-0.267645637290301,0.713919543132523,0.00548677674615664,0.608873147412163
0.217688428118026,0.400559014402783,-0.40630243203446,0.525422772867633,0.343370182724536,0.594422962218297,-0.435866470230417,0.565062864303896
0.177802770471937,0.360753970416781,0.0564010060454453,0.486600976531264,-0.535733173583406,0.484871468383813,0.680434282632925,0.449068919707842
0.269941057471118,0.361275041419648,0.216084951013286,0.303561384789381,0.00570345975960064,0.414364520864896,-0.0814233330920369,0.228770886045489
0.0411084393647834,0.21306639262706,0.107444874776966,0.180530126701827,-0.136953783620188,0.172225477940781,-0.0700255440049051,0.229177758564936
0.211666284663283,0.240168390438198,-0.0862917500239057,0.263143673671021,-0.243371626079208,0.193418834194292,-0.380834342990168,0.26359708989569
0.298168775843921,0.300056532316817,0.11178681349719,0.212447241634121,0.139493041266372,0.18664073790544,-0.290362561314584,0.148410003263078
-0.163527593866088,0.204194792966919,-0.0523947977027989,0.283787014899475,0.0900126145088461,0.262361426641956,0.28820327279144,0.23209963937233
0.0872210295611303,0.210607770599565,-0.0291978151971808,0.249492237296717,0.334281486905323,0.230118088188672,-0.17008096797743,0.228911993371394
-0.304127796419465,0.243083124742529,-0.130731902899369,0.320318899200607,0.047801678191022,0.198522896638843,-0.120261283036913,0.300830109701783
-0.293018632287808,0.246805154545065,0.0516584511307622,0.221541570553239,0.0737214124066711,0.231167272150695,0.454161113195648,0.235254607685051
-0.32435100470112,0.264398770198508,-0.244759830640396,0.260212609644729,0.225044890244967,0.245010486759834,0.0673919030547212,0.199288625225135
1.23522150563408,0.449064842332345,0.417208857918815,0.469477310587607,1.21506248012511,0.42031045610535,1.78994928043367,0.265099282271266
3.0583029798314,0.513951115363707,2.76503766659539,0.409832075474027,3.32422167048058,0.544966923878983,3.25293047746997,0.4941993271652
5.03628209744054,0.523483597164554,4.08601150101353,0.451047610754167,4.29683319138786,0.744958775425291,4.87184451731706,0.440615261719458
6.15665526728116,0.619683671449855,4.75671323882315,0.523603212134276,5.77224425683345,0.754978290398763,5.87677535162713,0.593893309481165
7.16739168447447,0.626333486524315,5.9445133070703,0.598062651613141,5.88936473209072,0.697953371737111,6.37372814714501,0.618336751106143
8.28215946451508,0.8941406234601,6.92293681521315,0.582028230428456,6.81613888808049,0.67898078620374,6.88515911227203,0.735590351572072
9.18063967224762,0.882523283456171,8.29046756596063,0.70625542385869,7.8729064975026,0.687291639584865,8.18781076111058,0.770413769711964
8.88726460300878,0.954854590721191,8.70303170287123,0.719478130424664,8.69985958138627,0.72945848659855,9.61822636508748,0.839599444973426
10.0055335156988,0.963166186784768,8.86810254859766,0.715984835625251,9.88002510452636,1.0242233282922,9.8041265845294,0.865610128333842
9.98644637432973,1.08040865676825,9.430939704206,0.755170423429973,10.1048331043144,0.826549296362577,10.3942166508,0.841132626606782
11.4631779808319,1.11000503817238,10.1117270558737,0.829657084997118,10.2147039341272,1.02155959929306,10.9529270288366,0.910694516280835
10.6580482252592,1.25206009307483,11.3697720805657,0.796253721596525,10.3419555346699,0.929315045334472,10.7509851217819,1.0477650932878
11.7001081484895,1.23272736649732,10.8944727895157,0.776480145049152,11.2469985572381,0.858251126023033,10.5845189428011,1.02326080117964
12.1804625360789,1.35480751176786,11.853678489557,0.774966058865641,11.8359900088047,0.809723018026351,10.6317385500401,1.12730817527808
12.132976569021,1.30680903584122,12.7187281200957,0.921109708916337,13.0153969162198,1.04310326823798,10.8058850775385,0.989983563187199
12.7771190193234,1.44601721933947,12.8119333320646,0.842325957687652,12.7897257453879,0.785903051617619,10.9217468630688,1.02285095661568
13.3263727258299,1.45010442951916,12.9652508627705,0.921089333339119,13.0373496418794,0.94988866031201,11.1633615624138,1.05906388367052
14.043598091776,1.45732749092615,13.5859033475791,0.991582677454394,13.0245859897378,1.02803278438326,12.5574840099186,0.964034089280612
13.459428501197,1.51444016134999,13.2807849643713,0.948648277986023,14.4483744629144,1.55343668699483,12.9474957304761,1.00047613550471
13.8149680778967,1.64742573493162,14.3797715741691,1.01982993646318,14.4438040617814,1.28634626175302,13.3890306436551,1.08147522367323
14.7486561896116,1.55485996212417,14.2947034244583,1.00018783960271,14.1978351582313,1.29444082408258,12.8804522906968,1.15841927791977
14.3839674080323,1.61964691113929,14.9867288425082,0.915105910431106,14.0618329177,1.39854704612382,13.3894645725361,1.12727996388088
15.0451976575071,1.62704445641936,15.0995969520034,0.890369943204897,14.5274269712835,1.34488378105381,14.6812947427868,1.12666844182952
15.6976292787736,1.59624317273525,15.0294261523864,0.929805785665947,15.5577013428876,1.64355974146141,14.8444976682417,1.09641611976964
15.3122891829132,1.55890598194293,15.2991374947199,0.947675330461725,14.5091172680329,1.26617149672893,14.8295590909232,1.26086343614618
15.7824894948345,1.55704319496098,16.427525732001,1.09824261828737,16.0279061654018,1.56597102109527,15.1638647444105,1.1877252987151
15.9343033786223,1.66033062717965,16.9640438054008,1.03231993235009,15.5229846704363,1.4331283094334,13.0303608604697,1.16109246933496
16.2443719225713,1.69127229184157,16.5151654984387,0.991053227306549,15.2121710572433,1.55516507479831,15.3414024238754,1.13983356141439
16.9299022218903,1.57211579780909,16.1512208090366,1.00184662450605,13.9838348309834,1.57962617908606,14.1638087466769,1.31496846827738
16.6796121718827,1.83459614647065,16.3917155129171,0.96613150220281,15.4864953660691,1.63229328785883,13.7921519427434,1.20071725964239
16.9890046202334,1.79071009260158,17.3478383246531,1.17178703214073,15.0884937294034,1.55057086177043,15.1180241070902,1.10785973569702
17.4472053883315,1.72774266067208,17.8800401502632,1.17415191081865,15.9517109733575,1.56737098306246,15.9528231487177,1.19772481346537
16.5694739198299,2.03148591552279,18.5028115462063,1.11147653275364,16.270416064966,1.66348582701486,14.7726897214225,1.15810841422117
17.1184938206387,1.99612850581944,17.9669216323038,1.11628824568467,16.127774548367,1.59340111079314,16.8491067283133,1.28731758207261
17.8645349368109,1.95511800340569,18.341234583985,1.18752839410941,15.5268588142389,1.42035010589345,15.4394924213961,1.25973927300511
18.1207084374765,2.05098507639552,18.737731290555,1.14845325051578,16.3882518551726,1.62313910918549,15.6269241678939,1.11874548243908
18.1363705403734,1.8459136688746,18.1078253482527,1.19793897995747,16.3449727385329,1.48079331063771,13.7066886835514,1.28512385814071
18.2373950066009,2.01047441593414,18.3733536431842,1.16027844451415,16.5963992743461,1.47686862414718,16.7812285008973,1.20526829636076
17.1875518322914,1.99627412369166,18.4298339596056,1.24081737299893,17.0758420016092,1.61945553665961,15.9058002060695,1.30015280070879
18.3349856704468,1.92028415901211,19.295649601425,1.23829456862013,16.8251031636288,1.35489652242476,14.0248389490825,1.28223840501577
17.9440820913603,2.0735781756074,18.9533609660536,1.24454326274324,17.6961100842473,1.43410791630744,14.9746810538696,1.21622272249087
17.4093615987067,1.97060402362587,18.2019285772135,1.2397167509493,17.0156691783389,1.38987901829715,16.0329288102569,1.30369905699181
17.4020872624581,1.9708064643334,18.3872083565492,1.32690903983092,17.9353753524972,1.38376506514463,15.8296727791683,1.38059393494802
17.4239233530774,1.95287183748287,18.4385037925442,1.54801607332262,17.7243881611508,1.40065226881496,15.1351554134879,1.43929914037148
18.0245672361337,1.88840601696327,18.1290926990299,1.33084269757456,17.8677025990738,1.47963093622607,17.6839609572923,1.37713413668257
17.4522200567226,1.95395858201481,18.2263015727839,1.44788381573525,17.0128486905916,1.40445821692656,15.8671060099454,1.41528711097806
17.8100894289264,1.84701948951767,18.053264941485,1.35846241269732,16.9293281090299,1.40045656847114,14.8587561149549,1.46131480062745
17.8352810470651,1.91918853651654,18.0535014848838,1.32474837696685,17.151509089613,1.50575283268097,15.8543715672202,1.30563199846716
18.1264074084154,1.97390307421831,18.2170814110562,1.39449288007951,17.0165997360839,1.77457294386701,16.3419245285765,1.30605205022732
18.0848061803867,2.06550385038657,18.3372635721276,1.2886942336542,17.1435503542728,1.61960926524701,15.7034252487114,1.49870617196069
17.6377782034571,1.96768910152073,18.5503250088699,1.19653437298046,16.8356457910781,1.56053299687616,15.2816708389676,1.46627703651318
17.4673016637316,2.06320348369337,18.7826263322229,1.30798686691539,16.7519857704437,1.60632571212832,15.8064517198369,1.46044513321853
18.3866737023313,1.96233871820404,18.4246210545365,1.34238243006567,18.2941149211147,1.94953490149309,17.2020884177589,1.48831628230043
19.0099650081429,2.11249493800823,18.1510379811508,1.37651379245357,17.0567570030723,1.62317249337816,16.1856600067309,1.53653286708215
18.3708160171446,2.10585140376062,19.4315342084984,1.39307426365895,16.4525625005078,1.58772235722263,16.1265835914527,1.47278012671725
18.6495091344061,1.91417870644913,19.0983385002866,1.30498811023405,17.4982889569544,1.71716035093225,17.0532321384505,1.48513779135229
18.0109278180173,1.94713894029062,19.1721573201573,1.32004463164954,18.1287439006576,1.77536805749268,16.639363457033,1.42723512976777
18.1693576736009,2.01498203746693,18.6655912448786,1.44584340428599,18.1951158720952,1.56002053353836,16.6540176926007,1.48899180739638
17.9075026086614,1.91399589379776,19.3731989661837,1.38123683152234,17.4246197312437,1.79962162611828,16.6386228893767,1.55593584097155
18.2436885205693,1.96700817643834,19.0547807076336,1.47278843505646,17.9005602789831,1.68725150467328,17.7697448548286,1.48340089965998
18.1855985215523,2.18715887059455,19.9982152546378,1.36910802431058,17.5125119708382,1.56658991260089,17.0382134700025,1.41025365924851
18.9125341095495,2.11059758620605,19.4979858523357,1.4660718072642,16.8077729389588,1.45394153169595,16.1693532312885,1.50336064290182
19.1061040684446,2.23510048238444,20.0735114891138,1.41930622147125,16.0602811910666,1.33931025233497,16.8486587116781,1.47964558491843
18.7214685939526,2.13934854260848,20.2876542485579,1.39488481981628,17.0520024066683,1.62745743353918,16.4714376138261,1.46321349612804
19.0591678846137,2.06752965536268,18.7250187655807,1.36945064341445,17.1677858344837,1.52014532647872,17.5095153177972,1.5512038766387
19.688456850935,1.93710958705962,18.6862964305694,1.36229041438172,17.9300371208764,1.59941155586691,15.15868999264,1.49328404401271
18.1144762669983,2.00332743714501,18.5271904208797,1.27352557289369,16.5597824364846,1.57715773214661,15.1976530160049,1.513270550484
18.4222818011342,2.03964016349705,18.9956140004399,1.16489330329784,16.8362572918786,1.43518101607225,15.6651387173435,1.61765900025543
18.6096542539401,1.95080995491887,19.3487067581722,1.18112598660549,17.5062962606519,1.60834882827267,15.62194175181,1.50740122466708
18.8566079849039,2.0157729043639,19.3913190524814,1.2055995101364,17.0609013734114,1.68480938584361,15.9274472546855,1.42534492416962
19.6482579032413,2.02105398175982,19.3139056177057,1.28565238868833,18.115823525006,1.68705718118697,15.7718330544464,1.51230770079025
20.0213401565259,1.981087697293,18.5454552090575,1.30669291573667,17.2128677215055,1.44688795644255,15.044732486941,1.68027419904035
19.2469735426978,2.15849151710719,19.4326214933451,1.49768686463554,17.9208451849971,1.5911912884633,16.1228823305357,1.45891004455582
19.2682870398305,2.1052738544739,19.7124236870596,1.32701820892261,17.9027830270065,1.54412261290023,15.6944183662304,1.5485753935996
19.1025747430132,1.92146078548382,19.4113638915184,1.40399902942901,17.7832572061235,1.702001436762,15.6630667539395,1.60461726339718
19.1591101613501,2.06106255196593,20.1739169151911,1.33711199052638,18.0795812895149,1.69329974908897,14.73839412303,1.57779227061124
19.0920907640498,2.15619173234791,19.7383729539121,1.33356410108936,18.6389940944436,1.89253736640203,14.7343991483307,1.64855505203722
18.0841489705884,2.14570137842208,19.956771790846,1.32324251567646,18.108860556159,1.7734177862188,15.8413827700153,1.49231858475934
19.3650538914679,2.07032625602426,20.0406954689809,1.36873039889145,18.1873160801177,1.62973273316538,15.0393637122292,1.64180889090263
18.3875273503072,2.21399299592018,19.889402095616,1.40580033215699,17.8759373780174,1.76959383719979,15.4708826591986,1.64947113504348
16.598739576467,2.00646572801833,15.911631423944,1.27548800887734,16.207118024252,1.49534918991609,12.1233902458262,1.29991409674
13.9554526083696,1.76376573137277,12.2178613811726,0.913957634840247,13.6713325115016,1.2537608313553,9.86102480987929,1.07371946154546
13.0786043473244,1.53146373096831,10.8854534498567,0.961424316015078,12.4472716864807,1.42672716418393,8.25807709972948,0.955248529676953
11.1374003560731,1.38185474142872,10.1553497781478,0.99476013280504,10.1988783037498,1.32483286491713,7.35517068350573,0.923289518021969
10.8327489269147,1.44159349722565,8.91457209853594,0.93587908164777,9.53413991876509,1.19835579447641,6.61199002075272,0.947422706393976
10.4102394085513,1.18165120438211,9.81108618668058,0.709166853355895,9.68216098680374,0.870375241028977,7.58378201764325,0.730095416113386
7.90504078163755,0.863976742687878,8.51928490632665,0.558477315237632,7.48589316224212,0.818427898167721,6.23480687861894,0.570964932478974
6.04338569501233,0.898448724251174,7.36048556498218,0.617690016649742,6.04784938563966,0.721064578851383,4.74322111996767,0.409755907113056
5.96794991799379,0.89647138999922,6.3092814767145,0.56722984706283,4.23787068595519,0.60598498872236,3.94136818594173,0.480077306371135
4.72754653490952,0.732119090444161,5.41616244232601,0.458292460239551,3.7865359381078,0.647382177105733,3.39346615340066,0.431117518324365
4.14974854697581,0.621664238632172,4.57355954884551,0.524586659934479,3.55092743840782,0.429011383083081,2.37415982358718,0.524689042354768
3.71321795168738,0.575868125471,4.27181360647937,0.496760597790836,3.0200817542219,0.511626288540747,2.26757671055477,0.382371165874361
3.38957523641421,0.444036468318235,3.22157687375976,0.40949929794242,2.46981713078561,0.391893782756695,2.25849787302706,0.418397490942095
2.70152839998182,0.475467647440906,3.31619979784021,0.381558007266427,2.73654884316601,0.361043268411493,1.8616708918688,0.4523790286347
2.58199124389796,0.478171007109946,3.10350607176821,0.370128997340085,2.36411949202803,0.409338764449303,1.86216534468845,0.420714709847855
